chromatin	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr20	11564503	11564774	272	*	chr20.988	12.022452	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-306703	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11573268	11573502	235	*	chr20.989	20.862938	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-297975	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11644445	11644677	233	*	chr20.990	21.114801	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-226800	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11657199	11657558	360	*	chr20.991	37.97426	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-213919	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11660261	11660505	245	*	chr20.992	17.849478	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-210972	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11696781	11697179	399	*	chr20.993	58.892323	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-174298	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11705928	11706170	243	*	chr20.994	18.057737	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-165307	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11715916	11716150	235	*	chr20.995	21.207417	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-155327	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11761386	11761754	369	*	chr20.996	35.992527	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-109723	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11765308	11765669	362	*	chr20.997	22.14607	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-105808	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11768181	11768206	26	*	chr20.998	10.8378935	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-103271	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11768450	11768475	26	*	chr20.999	10.8378935	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-103002	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11799264	11799329	66	*	chr20.1000	11.14331	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-72148	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11799483	11799548	66	*	chr20.1001	11.14331	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-71929	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11823468	11823583	116	*	chr20.1002	11.466845	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-47894	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11823630	11823745	116	*	chr20.1003	11.466845	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-47732	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11832620	11832644	25	*	chr20.1004	10.8252	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-38833	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11832892	11832916	25	*	chr20.1005	10.8252	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-38561	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11839439	11839680	242	*	chr20.1006	18.699606	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-31797	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11853816	11854059	244	*	chr20.1007	17.796534	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-17418	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11855853	11855864	12	*	chr20.1008	10.776109	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-15613	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11856137	11856148	12	*	chr20.1009	10.776109	Distal Intergenic	20	11871477	11907243	35767	1	22903	uc002wny.3	-15329	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11871219	11872226	1008	*	chr20.1010	70.02279	Promoter	20	11871477	11907243	35767	1	22903	uc002wny.3	0	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11872711	11873423	713	*	chr20.1011	57.227486	Intron (uc002wny.3/22903, intron 1 of 4)	20	11871477	11907243	35767	1	22903	uc002wny.3	1234	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11881890	11882125	236	*	chr20.1012	20.083542	Intron (uc002wny.3/22903, intron 1 of 4)	20	11871477	11907243	35767	1	22903	uc002wny.3	10413	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11892942	11893350	409	*	chr20.1013	44.30913	Intron (uc002wny.3/22903, intron 1 of 4)	20	11898537	11907243	8707	1	22903	uc002woa.3	-5187	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11898248	11898709	462	*	chr20.1014	72.834946	Promoter	20	11898537	11907243	8707	1	22903	uc002woa.3	0	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11899732	11899990	259	*	chr20.1015	14.295921	Promoter	20	11899925	11907243	7319	1	22903	uc010zrg.2	0	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11903276	11903509	234	*	chr20.1016	21.197842	Exon (uc002wny.3/22903, exon 5 of 5)	20	11900018	11907243	7226	1	22903	uc010zrh.2	3258	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11908855	11909100	246	*	chr20.1017	17.36409	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	8837	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11917142	11917176	35	*	chr20.1018	10.888263	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	17124	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11917401	11917435	35	*	chr20.1019	10.888259	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	17383	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11921160	11921394	235	*	chr20.1020	20.90157	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	21142	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11923422	11923467	46	*	chr20.1021	10.969455	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	23404	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11923661	11923741	81	*	chr20.1022	11.264897	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	23643	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11923927	11923976	50	*	chr20.1023	11.0012665	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	23909	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11934065	11934383	319	*	chr20.1024	27.615595	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	34047	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11939826	11939872	47	*	chr20.1025	10.979816	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	39808	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11940069	11940115	47	*	chr20.1026	10.979816	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	40051	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11942163	11942201	39	*	chr20.1027	10.92188	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	42145	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11942416	11942454	39	*	chr20.1028	10.92188	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	42398	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11944046	11944286	241	*	chr20.1029	18.556578	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	44028	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11959871	11959931	61	*	chr20.1030	11.04707	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	59853	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11959993	11960623	631	*	chr20.1031	49.905643	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	59975	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11970966	11971200	235	*	chr20.1032	20.938179	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	70948	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11974769	11975020	252	*	chr20.1033	16.094961	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	74751	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11976863	11977107	245	*	chr20.1034	17.419222	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	76845	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11992843	11993258	416	*	chr20.1035	82.909	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	92825	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	11995563	11995804	242	*	chr20.1036	18.410164	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	95545	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12003809	12004319	511	*	chr20.1037	55.13506	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	103791	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12035145	12035536	392	*	chr20.1038	18.505236	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	135127	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12037601	12038015	415	*	chr20.1039	16.557512	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	137583	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12045299	12045531	233	*	chr20.1040	21.17523	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	145281	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12045812	12046045	234	*	chr20.1041	20.955513	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	145794	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12136331	12136563	233	*	chr20.1042	21.064186	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	236313	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12144258	12144490	233	*	chr20.1043	21.216488	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	244240	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12144793	12145035	243	*	chr20.1044	18.057749	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	244775	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12154284	12154524	241	*	chr20.1045	18.65239	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	254266	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12180610	12180856	247	*	chr20.1046	17.0854	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	280592	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12354567	12354591	25	*	chr20.1047	10.8314705	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	454549	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12354838	12354862	25	*	chr20.1048	10.8314705	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	454820	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12397199	12397434	236	*	chr20.1049	20.664143	Distal Intergenic	20	11900018	11907243	7226	1	22903	uc010zrh.2	497181	ENSG00000132640	BTBD3	BTB domain containing 3
chr20	12471228	12471265	38	*	chr20.1050	10.913185	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-518362	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12471483	12471520	38	*	chr20.1051	10.913185	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-518107	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12552084	12552319	236	*	chr20.1052	20.015375	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-437308	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12559744	12559778	35	*	chr20.1053	10.896375	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-429849	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12560002	12560036	35	*	chr20.1054	10.896375	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-429591	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12573067	12573313	247	*	chr20.1055	21.055525	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-416314	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12589120	12589376	257	*	chr20.1056	14.802177	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-400251	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12620773	12621059	287	*	chr20.1057	16.39651	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-368568	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12621163	12621236	74	*	chr20.1058	11.198343	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-368391	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12622282	12622518	237	*	chr20.1059	20.593216	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-367109	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12684136	12684402	267	*	chr20.1060	12.641579	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-305225	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12705603	12705841	239	*	chr20.1061	21.252855	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-283786	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12742567	12742802	236	*	chr20.1062	20.664143	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-246825	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12743358	12743718	361	*	chr20.1063	22.819399	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-245909	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12770985	12771220	236	*	chr20.1064	20.214506	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-218407	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12776844	12777117	274	*	chr20.1065	11.873821	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-212510	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12802304	12802537	234	*	chr20.1066	20.800974	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-187090	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12802988	12803221	234	*	chr20.1067	21.23603	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-186406	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12818932	12819226	295	*	chr20.1068	31.804483	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-170401	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12833991	12834266	276	*	chr20.1069	11.740989	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-155361	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12845028	12845078	51	*	chr20.1070	11.01253	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-144549	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12845266	12845317	52	*	chr20.1071	11.01925	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-144310	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12848203	12848436	234	*	chr20.1072	21.221174	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-141191	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12884347	12884403	57	*	chr20.1073	11.0571785	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-105224	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12884553	12884828	276	*	chr20.1074	15.829388	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-104799	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12897442	12897685	244	*	chr20.1075	17.796534	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-91942	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12905480	12906290	811	*	chr20.1076	114.74117	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-83337	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12908274	12908287	14	*	chr20.1077	10.781006	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-81340	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12908557	12908570	14	*	chr20.1078	10.781006	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-81057	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12909736	12909780	45	*	chr20.1079	10.961239	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-79847	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12910008	12910039	32	*	chr20.1080	10.872924	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-79588	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12936280	12936514	235	*	chr20.1081	20.48257	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-53113	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12937077	12937324	248	*	chr20.1082	16.91507	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-52303	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12951101	12951361	261	*	chr20.1083	15.494869	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-38266	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12957538	12957807	270	*	chr20.1084	12.188918	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-31820	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12966064	12966336	273	*	chr20.1085	12.596257	Distal Intergenic	20	12989627	13030816	41190	1	55304	uc002woc.3	-23291	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	12989756	12990690	935	*	chr20.1086	88.77827	Promoter	20	12989627	13147411	157785	1	55304	uc002wod.1	129	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13007284	13007540	257	*	chr20.1087	14.927786	Intron (uc002woc.3/55304, intron 1 of 1)	20	12989627	13147411	157785	1	55304	uc002wod.1	17657	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13014895	13015136	242	*	chr20.1088	18.410166	Intron (uc002woc.3/55304, intron 1 of 1)	20	12989627	13147411	157785	1	55304	uc002wod.1	25268	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13017890	13018128	239	*	chr20.1089	19.449556	Intron (uc002woc.3/55304, intron 1 of 1)	20	12989627	13147411	157785	1	55304	uc002wod.1	28263	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13023033	13023266	234	*	chr20.1090	20.842617	Intron (uc002woc.3/55304, intron 1 of 1)	20	12989627	13147411	157785	1	55304	uc002wod.1	33406	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13039335	13039638	304	*	chr20.1091	30.315525	Intron (uc002wod.1/55304, intron 2 of 11)	20	12989627	13147411	157785	1	55304	uc002wod.1	49708	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13051104	13051378	275	*	chr20.1092	11.7728195	Intron (uc002wod.1/55304, intron 2 of 11)	20	12989627	13147411	157785	1	55304	uc002wod.1	61477	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13055058	13055291	234	*	chr20.1093	20.75734	Exon (uc002wod.1/55304, exon 4 of 12)	20	12989627	13147411	157785	1	55304	uc002wod.1	65431	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13062767	13063036	270	*	chr20.1094	12.375586	Intron (uc002wod.1/55304, intron 4 of 11)	20	12989627	13147411	157785	1	55304	uc002wod.1	73140	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13081764	13081823	60	*	chr20.1095	11.086658	Intron (uc002wod.1/55304, intron 6 of 11)	20	12989627	13147411	157785	1	55304	uc002wod.1	92137	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13081991	13082050	60	*	chr20.1096	11.086658	Intron (uc002wod.1/55304, intron 6 of 11)	20	12989627	13147411	157785	1	55304	uc002wod.1	92364	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13083241	13083674	434	*	chr20.1097	17.251041	Intron (uc002wod.1/55304, intron 6 of 11)	20	12989627	13147411	157785	1	55304	uc002wod.1	93614	ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3
chr20	13100134	13100480	347	*	chr20.1098	39.52435	Intron (uc002wod.1/55304, intron 8 of 11)	20	13202418	13281297	78880	1	140862	uc010gce.1	-101938	ENSG00000101230	ISM1	isthmin 1
chr20	13102508	13103186	679	*	chr20.1099	50.74428	Intron (uc002wod.1/55304, intron 8 of 11)	20	13202418	13281297	78880	1	140862	uc010gce.1	-99232	ENSG00000101230	ISM1	isthmin 1
